1d176b57-52be-41ef-8ab9-b8c6c52ac8df, 32, 20, 0, Algorithm3, 0.240000, 2.000000, 20.126241
585d0017-5433-4bc1-bd3d-d10cdf376287, 37, 22, 0, Algorithm3, 0.240000, 2.000000, 24.471992
a3daa3f4-d827-4842-90cd-7625bf3a3c26, 2, 1, 2, Algorithm1, 0.240000, 2.000000, 1.000000
566e49bc-a7f5-4a16-a99c-4879a7e980e0, 4, 2, 56, Algorithm1, 0.240000, 2.000000, 2.011945
d04770ff-efd6-40ca-9bda-0c3339562dc8, 6, 3, 12, Algorithm2, 0.240000, 2.000000, 4.953038
729450d0-201d-4163-be37-7b90ca98ed6c, 9, 4, 44, Algorithm2, 0.240000, 2.000000, 5.811109
1fe56504-a948-49a0-bec1-3a441bd2766a, 7, 5, 20, Algorithm2, 0.240000, 2.000000, 9.546253
8514a9cb-c25c-4e19-ac79-c72ff16420da, 11, 6, 97, Algorithm2, 0.240000, 2.000000, 10.156706
13e35b69-3048-4b59-8b0a-9d31f4ef403e, 10, 7, 44, Algorithm2, 0.240000, 2.000000, 13.511742
0f58bd9e-5dd3-474f-8a2f-f957f3279270, 13, 8, 128, Algorithm2, 0.240000, 2.000000, 14.621567
9f1fdc55-653d-4cb7-854b-5b2878529339, 13, 9, 118, Algorithm2, 0.240000, 2.000000, 17.127055
b79f18a8-2bd4-4b51-be97-5c49a1ec614c, 16, 10, 250, Algorithm2, 0.240000, 2.000000, 18.448527
83add8d3-1e1b-4d20-8f9c-cf1173b7b4f9, 18, 11, 508, Algorithm2, 0.240000, 2.000000, 21.032119
d5533ffa-0900-4504-b28a-1cbc084ae8ef, 19, 12, 550, Algorithm2, 0.240000, 2.000000, 21.808047
a522c280-e6ae-4386-91f3-ed442c11712c, 19, 13, 527, Algorithm2, 0.240000, 2.000000, 25.274825
b596e4e1-8762-40d8-9e16-43783332e623, 26, 14, 7819, Algorithm2, 0.240000, 2.000000, 26.153634
e0c296f9-664d-49d5-b911-3837c7b0feab, 26, 15, 5361, Algorithm2, 0.240000, 2.000000, 29.522786
62eb90bf-1427-4b19-9ec5-f20524ef9fc5, 25, 16, 1586, Algorithm2, 0.240000, 2.000000, 30.303031
7c022f90-9fd8-468b-b636-7939f041e52f, 28, 17, 23558, Algorithm2, 0.240000, 2.000000, 33.352972
852eaa5f-c29b-4726-8096-379873ca575b, 29, 18, 817, Algorithm3, 0.240000, 2.000000, 19.455469
94b08efb-993b-4ce9-9e31-fd0e6a138694, 30, 19, 909, Algorithm3, 0.240000, 2.000000, 20.872131
77ee808f-5079-4701-a48a-dae66086d569, 33, 20, 1758, Algorithm3, 0.240000, 2.000000, 22.851638
60b7c737-9896-49fb-8ced-29459c7f3185, 30, 21, 17353, Algorithm3, 0.240000, 2.000000, 21.129463
84913924-3e51-48a8-a0b6-d010c73a8c6f, 34, 22, 5149, Algorithm3, 0.240000, 2.000000, 24.333475
ac890876-766a-403a-ad8c-00d69af00fba, 38, 23, 9167, Algorithm3, 0.240000, 2.000000, 26.282053
52e5b7bc-8b5c-411a-96c6-21fd4805f4aa, 43, 24, 22057, Algorithm3, 0.240000, 2.000000, 27.547144
e0709c0f-1494-4030-b91f-58ddddd2bd97, 39, 25, 18701, Algorithm3, 0.240000, 2.000000, 27.961498
23ab0c4a-8abd-4ffc-9950-5238acfc8e7b, 42, 26, 128793, Algorithm3, 0.240000, 2.000000, 0.000000
2321928d-b8ab-4cd0-910e-4a93a471e2c9, 47, 27, 286990, Algorithm3, 0.240000, 2.000000, 29.896811
89f2f6a7-e7cc-404d-862e-acc9ac760118, 44, 28, 468429, Algorithm3, 0.240000, 2.000000, 28.527138
ebaf5284-8a05-4119-aa4c-e1b8094a26ee, 3, 2, 32, Algorithm1, 0.240000, 2.000000, 2.096376
40f3c7f2-b261-4bbf-9961-a5d75295a23a, 6, 3, 13, Algorithm2, 0.240000, 2.000000, 4.795814
19aa54a2-c047-44ab-9af5-7e3c075e6c16, 7, 4, 16, Algorithm2, 0.240000, 2.000000, 6.679640
cb9441a7-ac32-4b12-8deb-36f6d46a4179, 8, 5, 37, Algorithm2, 0.240000, 2.000000, 9.065313
c3dac69b-8941-43bd-aeca-8aadb979194d, 10, 6, 89, Algorithm2, 0.240000, 2.000000, 10.350765
1f54a5d9-6be5-46b9-ada3-b94d67e98805, 13, 7, 160, Algorithm2, 0.240000, 2.000000, 12.768683
76aef0fc-4b3c-43d1-8a60-e01d370ec781, 14, 8, 254, Algorithm2, 0.240000, 2.000000, 14.072057
f354173c-054b-4f84-a4c1-57e93d8fa7c5, 16, 9, 424, Algorithm2, 0.240000, 2.000000, 17.211445
856f02f5-8629-4585-90cb-758b779066ce, 16, 10, 409, Algorithm2, 0.240000, 2.000000, 18.058662
c8063d5a-b811-464d-acc2-cb79e4c2255a, 19, 11, 981, Algorithm2, 0.240000, 2.000000, 21.097231
142d58e5-54bb-4cc9-803e-bc78878f7999, 19, 12, 766, Algorithm2, 0.240000, 2.000000, 21.672835
f173cac8-d92e-4983-94f3-4c5b1d490bd4, 17, 13, 123, Algorithm2, 0.240000, 2.000000, 25.426018
ca6b451a-908d-445b-9bb8-5e72f86fe603, 21, 14, 759, Algorithm2, 0.240000, 2.000000, 25.955178
551666af-e6a5-44b0-8c83-2aca902f2a2b, 2, 1, 2, Algorithm1, 0.240000, 2.000000, 1.000000
53c67dd4-35ea-4e81-a002-cfa6cf5d8ff1, 4, 2, 35, Algorithm1, 0.240000, 2.000000, 2.000223
48b1e2cb-dabf-4660-b74a-9ba68e2cabe1, 4, 3, 5, Algorithm2, 0.240000, 2.000000, 5.026573
5318e782-1e42-49c1-b9f6-4446c5b3ddb4, 7, 4, 22, Algorithm2, 0.240000, 2.000000, 6.260149
7f3ae505-ca91-4511-8c6f-ee64f27280ec, 8, 5, 34, Algorithm2, 0.240000, 2.000000, 9.089122
233bcd4a-a0e1-426d-9115-780df53381e7, 11, 6, 91, Algorithm2, 0.240000, 2.000000, 10.006789
32906bd1-c2bc-4147-89ec-3f4e742993b8, 11, 7, 103, Algorithm2, 0.240000, 2.000000, 13.176843
681b05e5-1e98-47a9-80a1-9aa31415ff1f, 14, 8, 183, Algorithm2, 0.240000, 2.000000, 14.167635
fe7b1820-ce55-4af0-b45b-ba0d0d04a478, 17, 9, 393, Algorithm2, 0.240000, 2.000000, 17.083544
96cca002-7beb-48e7-8aab-36069550774c, 17, 10, 504, Algorithm2, 0.240000, 2.000000, 17.926121
1bf27b15-5e0a-4905-8706-a1d48d258d0e, 17, 11, 241, Algorithm2, 0.240000, 2.000000, 21.451932
58f13d39-6f75-4816-a8e5-9faffc778c52, 20, 12, 949, Algorithm2, 0.240000, 2.000000, 22.316076
a52db8b2-cff8-4986-9bdc-494be2fbb013, 25, 13, 9391, Algorithm2, 0.240000, 2.000000, 25.378663
82d52b87-8f5d-4378-bdd6-331c47c81d8b, 23, 14, 2549, Algorithm2, 0.240000, 2.000000, 26.176476
86cac4d6-3f48-4827-a486-b3e119b787cc, 25, 15, 7494, Algorithm2, 0.240000, 2.000000, 29.286734
7de84de5-16b7-4ca0-9dfa-5ec804400ade, 25, 16, 456, Algorithm2, 0.240000, 2.000000, 30.529610
91ac4585-ad1f-44ea-adb7-93808529f8ce, 31, 17, 68206, Algorithm2, 0.240000, 2.000000, 33.179869
e9681578-a0a4-4f79-8383-580ddbe80cfb, 31, 18, 16442, Algorithm3, 0.240000, 2.000000, 19.943190
b90de65f-8933-4ec3-a718-de8a18dc5c91, 31, 19, 26826, Algorithm3, 0.240000, 2.000000, 20.446225
593c6943-d6b1-4c09-8169-43828fe0c564, 37, 20, 2163, Algorithm3, 0.240000, 2.000000, 24.209598
2e0ccb4f-9bc7-427c-b6ab-b6c84718d545, 36, 21, 2879, Algorithm3, 0.240000, 2.000000, 24.745989
a041d1f9-01e1-4a09-8021-f2143b7f0a86, 38, 22, 7998, Algorithm3, 0.240000, 2.000000, 23.225490
e22a78f7-1124-4ea4-89ab-180bdb9b8544, 41, 23, 21662, Algorithm3, 0.240000, 2.000000, 24.363297
6486971c-fb32-4aaf-9686-ba0ad2b18bdb, 17, 10, 544, Algorithm2, 0.240000, 2.000000, 18.343727
fa3a900b-f864-4444-9dc7-e0f7fcefa36f, 17, 11, 448, Algorithm2, 0.240000, 2.000000, 21.048624
67459fc9-2d22-4a59-931b-48b4042bd242, 19, 12, 863, Algorithm2, 0.240000, 2.000000, 21.926085
bd649992-ac72-4f0d-8e6d-ab8343706ad9, 21, 13, 1307, Algorithm2, 0.240000, 2.000000, 25.217935
a72194af-4e45-4e8d-a05d-440f4f6c8a6a, 21, 14, 926, Algorithm2, 0.240000, 2.000000, 26.050927
83dbcf74-c121-4fea-bcec-47c16591684c, 26, 15, 5935, Algorithm2, 0.240000, 2.000000, 29.604210
364f5418-d60d-48ce-8eae-cd5859c59d99, 23, 16, 739, Algorithm2, 0.240000, 2.000000, 30.361798
cdcd4741-5f2d-4be4-9b80-c1bd86fddc12, 26, 17, 1670, Algorithm2, 0.240000, 2.000000, 33.201001
79f4182b-a83e-4a43-848e-80288a336e3f, 29, 18, 779, Algorithm3, 0.240000, 2.000000, 19.347050
9c2d6b06-5942-4d72-91c2-be076ff0a0dd, 32, 19, 1363, Algorithm3, 0.240000, 2.000000, 21.152732
3a98c1e4-9885-44e2-8591-64453ba03ff1, 28, 20, 1183, Algorithm3, 0.240000, 2.000000, 21.194054
2177b32f-ec80-40ae-b0f1-2ad8185e797d, 37, 21, 4293, Algorithm3, 0.240000, 2.000000, 23.520345
4aae56db-25a9-45c5-a420-2a2f89cf4083, 34, 22, 1555, Algorithm3, 0.240000, 2.000000, 22.606657
517b6c6e-09b4-4f75-9686-6aaecfaf267d, 41, 23, 11880, Algorithm3, 0.240000, 2.000000, 27.309300
5d99bd92-6580-44da-9292-8299b8574d9c, 42, 24, 146477, Algorithm3, 0.240000, 2.000000, 27.992216
8b7e97e3-0679-4a6e-81bb-b1e69f8e7f06, 41, 25, 57966, Algorithm3, 0.240000, 2.000000, 25.476414
f106397f-4428-4fec-a114-37d3ae560e4d, 17, 10, 545, Algorithm2, 0.240000, 2.000000, 18.248123
5d10ab33-47b1-4ac4-9ba9-2e47bab61d7f, 19, 11, 588, Algorithm2, 0.240000, 2.000000, 21.151353
74836385-5650-4b69-860d-54c246916a6b, 21, 12, 1782, Algorithm2, 0.240000, 2.000000, 22.005514
b4ebda9a-f570-4f60-aebe-9ffc686ebb60, 25, 13, 8066, Algorithm2, 0.240000, 2.000000, 25.078538
513d897f-a591-48b2-b9e2-2296a3dd5a6f, 25, 14, 7059, Algorithm2, 0.240000, 2.000000, 26.238101
e0ae363d-e058-422a-a82d-45d1624cbed5, 24, 15, 5071, Algorithm2, 0.240000, 2.000000, 29.342081
a6c85a30-2b5d-4e0e-b75f-dd35341b13fe, 26, 16, 11274, Algorithm2, 0.240000, 2.000000, 29.683601
9af3a533-7fa8-4dab-8c7c-75f69fd4bb94, 28, 17, 12254, Algorithm2, 0.240000, 2.000000, 33.200062
157a7665-523c-4335-9c07-659c3f94ec2e, 31, 18, 1475, Algorithm3, 0.240000, 2.000000, 19.255778
04287fe4-b710-494f-b68e-3213615cb386, 29, 19, 717, Algorithm3, 0.240000, 2.000000, 18.326983
ef202ab7-508b-44f7-8533-16ffb188131c, 34, 20, 1280, Algorithm3, 0.240000, 2.000000, 20.027359
305df3dc-0f9c-465c-90cf-9c5cf7338942, 32, 21, 2005, Algorithm3, 0.240000, 2.000000, 24.006998
710b9320-2770-4772-82f0-6010a603c27e, 34, 22, 13718206, Algorithm3, 0.240000, 2.000000, 23.237584
bdea6e34-2537-451b-b662-030dfb708ea7, 38, 23, 20332, Algorithm3, 0.240000, 2.000000, 26.283547
e5026103-c89a-4084-8e08-a43e5ed0b1c2, 41, 24, 30951, Algorithm3, 0.240000, 2.000000, 24.553253
dd232828-074f-4d2e-8e8e-83f7ae44c48d, 42, 25, 159381, Algorithm3, 0.240000, 2.000000, 27.952970
9da3f721-0a3f-432d-a2fe-86ebb10719d5, 17, 10, 520, Algorithm2, 0.240000, 2.000000, 18.080612
1112bb06-bb4a-43f5-8f45-74d2bfd91f77, 16, 11, 229, Algorithm2, 0.240000, 2.000000, 21.189627
d3b1c5c0-fb8c-4afc-b269-5b8883e7f2bc, 20, 12, 865, Algorithm2, 0.240000, 2.000000, 21.551223
2ca3ee4f-07ed-4a1c-9bfe-0b1285e7dc6c, 22, 13, 2473, Algorithm2, 0.240000, 2.000000, 25.226849
6f1bad34-6e65-4e5d-9e35-552825659c6a, 22, 14, 1259, Algorithm2, 0.240000, 2.000000, 26.066500
0b2c0dda-d064-4083-a0d2-126179a57816, 22, 15, 1353, Algorithm2, 0.240000, 2.000000, 29.156390
8833742c-8495-452f-866f-625e8ade49da, 25, 16, 5870, Algorithm2, 0.240000, 2.000000, 30.313542
f19eb1d0-2108-4c5d-934c-491fbf649711, 27, 17, 5838, Algorithm2, 0.240000, 2.000000, 33.626032
618413c2-b5e9-4603-8c27-94b2f869a5e9, 30, 18, 891, Algorithm3, 0.240000, 2.000000, 19.565234
17914805-bdc7-43f8-8068-7b66e92a10c1, 30, 19, 1511, Algorithm3, 0.240000, 2.000000, 21.163771
849d09d3-6134-498b-81ba-a0b0ab1aeed2, 32, 20, 2177, Algorithm3, 0.240000, 2.000000, 20.024437
33ee6d06-33e0-4758-94f0-9e620a22cef0, 34, 21, 2890, Algorithm3, 0.240000, 2.000000, 24.293280
5fdecb13-753b-4d6b-9349-5b3f3b1a601c, 36, 22, 5559, Algorithm3, 0.240000, 2.000000, 23.962207
